,Unnamed: 0,Datapoint,Prompt_Idx,Result,Reason,sequence_length,num_numerical_tokens,num_math_tokens,math_token_ratio,has_equals_sign,mean_attention_to_math_tokens_0,mean_attention_to_math_tokens_last,mean_attention_from_math_tokens_0,mean_attention_from_math_tokens_last,final_token_attention_received,max_attention_from_math_token,self_attention_ratio,attention_entropy_layer0_math,head0_max_attention_target_is_math
65,65,265,0,True,CORRECT ANSWER,133,3,3,0.0225563909774436,False,0.0027020676691729,0.0026433270676691,0.0075187969924812,0.0075187969924812,0.001708984375,0.99609375,0.265625,0.9290972352027892,False
66,66,266,0,True,CORRECT ANSWER,169,9,9,0.0532544378698224,False,0.0020853879026955,0.0017258382642998,0.0059171597633136,0.0059171597633136,0.001434326171875,0.99609375,0.255859375,1.571969985961914,False
67,67,267,0,True,CORRECT ANSWER,181,6,6,0.0331491712707182,False,0.0019567219152854,0.0018991712707182,0.005524861878453,0.005524861878453,0.0012893676757812,0.99609375,0.2578125,1.2827575206756592,False
68,68,268,0,False,WRONG INTIAL ANSWER,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
69,69,269,0,False,WRONG REVISED ANSWER,201,16,18,0.0895522388059701,False,0.0020470563847429,0.001762023217247,0.0049751243781094,0.0049751243781094,0.0012130737304687,1.0,0.2431640625,2.047116994857788,False
70,70,270,0,True,CORRECT ANSWER,150,8,9,0.06,False,0.0025810185185185,0.0021296296296296,0.0066666666666666,0.0066666666666666,0.0015182495117187,0.99609375,0.263671875,1.7022384405136108,False
71,71,271,0,False,WRONG INTIAL ANSWER,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
72,72,272,0,True,CORRECT ANSWER,154,3,3,0.0194805194805194,False,0.0024688852813852,0.0020884063852813,0.0064935064935064,0.0064935064935064,0.001495361328125,0.9921875,0.267578125,0.7672610878944397,False
73,73,273,0,True,CORRECT ANSWER,167,14,15,0.0898203592814371,False,0.0023827345309381,0.0022080838323353,0.0059880239520958,0.0059880239520958,0.0014266967773437,0.99609375,0.251953125,2.176707029342652,False
74,74,274,0,True,CORRECT ANSWER,144,6,6,0.0416666666666666,False,0.002369068287037,0.0023148148148148,0.0069444444444444,0.0069444444444444,0.0015716552734375,0.99609375,0.263671875,1.3923964500427246,False
75,75,275,0,True,CORRECT ANSWER,155,4,4,0.0258064516129032,False,0.0022177419354838,0.0019657258064516,0.0064516129032258,0.0064516129032258,0.001434326171875,0.9921875,0.265625,1.041805386543274,False
76,76,276,0,False,WRONG REVISED ANSWER,143,4,4,0.0279720279720279,False,0.0024721372377622,0.00233555506993,0.0069930069930069,0.0069930069930069,0.001617431640625,0.99609375,0.265625,1.1394412517547607,False
77,77,277,0,False,WRONG REVISED ANSWER,178,7,7,0.0393258426966292,False,0.0019938804173354,0.0018183186195826,0.0056179775280898,0.0056179775280898,0.001312255859375,0.99609375,0.265625,1.3659706115722656,False
78,78,278,0,True,CORRECT ANSWER,152,8,8,0.0526315789473684,False,0.0021073190789473,0.001940275493421,0.006578947368421,0.006578947368421,0.00152587890625,0.99609375,0.263671875,1.4875086545944214,False
79,79,279,0,True,CORRECT ANSWER,140,8,8,0.0571428571428571,False,0.00244140625,0.0023856026785714,0.0071428571428571,0.0071428571428571,0.001617431640625,0.99609375,0.263671875,1.6063098907470703,False
80,80,280,0,False,WRONG INTIAL ANSWER,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
81,81,281,0,False,WRONG REVISED ANSWER,141,7,7,0.0496453900709219,False,0.0023904508611955,0.0023746200607902,0.0070921985815602,0.0070921985815602,0.0016326904296875,0.99609375,0.265625,1.47482168674469,False
82,82,282,0,True,CORRECT ANSWER,153,9,9,0.0588235294117647,False,0.0023034676833696,0.0021559549745824,0.0065359477124183,0.0065359477124183,0.0014724731445312,0.99609375,0.265625,1.7335777282714844,False
83,83,283,0,True,CORRECT ANSWER,198,8,8,0.0404040404040404,False,0.0019827178030303,0.0017657039141414,0.005050505050505,0.005050505050505,0.0012130737304687,0.9921875,0.2578125,1.3875888586044312,False
84,84,284,0,True,CORRECT ANSWER,135,7,8,0.0592592592592592,False,0.0027488425925925,0.0024739583333333,0.0074074074074074,0.0074074074074074,0.0016860961914062,0.99609375,0.26171875,1.567637324333191,False
85,85,285,0,True,CORRECT ANSWER,196,9,11,0.0561224489795918,False,0.0022031539888682,0.0018407931354359,0.0051020408163265,0.0051020408163265,0.0012130737304687,0.99609375,0.2470703125,1.7039072513580322,False
86,86,286,0,True,CORRECT ANSWER,183,15,15,0.081967213114754,False,0.0015255009107468,0.0018328779599271,0.0054644808743169,0.0054644808743169,0.001251220703125,0.99609375,0.2392578125,1.7394721508026123,False
87,87,287,0,True,CORRECT ANSWER,130,6,6,0.0461538461538461,False,0.0024138621794871,0.0027844551282051,0.0076923076923076,0.0076923076923076,0.0017166137695312,0.99609375,0.265625,1.3684636354446411,False
88,88,288,0,True,CORRECT ANSWER,152,6,7,0.0460526315789473,False,0.0022908834586466,0.0020559210526315,0.006578947368421,0.006578947368421,0.0014801025390625,0.99609375,0.26171875,1.3795981407165527,False
89,89,289,0,False,WRONG REVISED ANSWER,181,9,9,0.0497237569060773,False,0.00186080417434,0.0019663136893799,0.005524861878453,0.005524861878453,0.0012588500976562,0.99609375,0.255859375,1.5372265577316284,False
90,90,290,0,True,CORRECT ANSWER,173,8,8,0.0462427745664739,False,0.0020208634393063,0.0020886018786127,0.0057803468208092,0.0057803468208092,0.0013656616210937,0.99609375,0.2578125,1.5031248331069946,False
91,91,291,0,True,CORRECT ANSWER,148,7,7,0.0472972972972973,False,0.0021265685328185,0.0021114864864864,0.0067567567567567,0.0067567567567567,0.0016021728515625,0.99609375,0.263671875,1.4306076765060425,False
92,92,292,0,False,WRONG REVISED ANSWER,167,10,11,0.0658682634730539,False,0.0021349346761023,0.0016330974414806,0.0059880239520958,0.0059880239520958,0.0014724731445312,0.99609375,0.259765625,1.6107442378997805,False
93,93,293,0,False,WRONG REVISED ANSWER,140,5,5,0.0357142857142857,False,0.0023883928571428,0.0020200892857142,0.0071428571428571,0.0071428571428571,0.0016708374023437,0.99609375,0.265625,1.2339211702346802,False
94,94,294,0,True,CORRECT ANSWER,146,7,7,0.047945205479452,False,0.0024461839530332,0.0023238747553816,0.0068493150684931,0.0068493150684931,0.0015869140625,0.99609375,0.259765625,1.5511029958724976,False
95,95,295,0,True,CORRECT ANSWER,176,12,12,0.0681818181818181,False,0.0020123106060606,0.001812559185606,0.0056818181818181,0.0056818181818181,0.0013504028320312,0.9921875,0.25390625,1.7696582078933716,False
96,96,296,0,True,CORRECT ANSWER,144,8,10,0.0694444444444444,False,0.0027126736111111,0.0019748263888888,0.0069444444444444,0.0069444444444444,0.0015792846679687,0.9921875,0.2578125,1.5432229042053225,False
97,97,297,0,True,CORRECT ANSWER,150,9,9,0.06,False,0.0021643518518518,0.0019907407407407,0.0066666666666666,0.0066666666666666,0.0015182495117187,0.99609375,0.259765625,1.6477446556091309,False
98,98,298,0,False,WRONG REVISED ANSWER,163,9,10,0.0613496932515337,False,0.0025306748466257,0.0021472392638036,0.0061349693251533,0.0061349693251533,0.0014877319335937,0.99609375,0.259765625,1.6953555345535278,False
99,99,299,0,True,CORRECT ANSWER,143,6,6,0.0419580419580419,False,0.0022763694638694,0.0024220571095571,0.0069930069930069,0.0069930069930069,0.0015945434570312,0.99609375,0.263671875,1.3249735832214355,False
